,animal,session,cluster ID,learning phase,FR modulation
258,BS_49,BS_49_9_AC.pickle,27,pre late,3.750000000000002
259,BS_49,BS_49_9_AC.pickle,28,pre late,20.80882352941175
260,BS_49,BS_49_9_AC.pickle,31,pre late,1.8518518518518519
261,BS_49,BS_49_9_AC.pickle,32,pre late,1.2531328320802002
262,BS_49,BS_49_9_AC.pickle,33,pre late,14.95098039215687
263,BS_49,BS_49_9_AC.pickle,45,pre late,4.076923076923076
264,BS_49,BS_49_9_AC.pickle,49,pre late,1.1029411764705879
265,BS_49,BS_49_9_AC.pickle,61,pre late,11.102941176470594
266,BS_49,BS_49_9_AC.pickle,62,pre late,0.6127450980392155
267,BS_40,BS_40_12_AC.pickle,2,pre expert,3.647798742138366
268,BS_40,BS_40_12_AC.pickle,5,pre expert,1.509433962264151
269,BS_40,BS_40_12_AC.pickle,6,pre expert,0.0
270,BS_40,BS_40_12_AC.pickle,27,pre expert,2.1383647798742134
271,BS_40,BS_40_12_AC.pickle,29,pre expert,2.767295597484277
272,BS_40,BS_40_12_AC.pickle,50,pre expert,3.773584905660378
273,BS_40,BS_40_12_AC.pickle,52,pre expert,7.169811320754717
274,BS_40,BS_40_12_AC.pickle,56,pre expert,4.528301886792454
275,BS_40,BS_40_12_AC.pickle,57,pre expert,3.396226415094339
276,BS_40,BS_40_12_AC.pickle,80,pre expert,7.044025157232703
277,BS_40,BS_40_12_AC.pickle,82,pre expert,
278,BS_40,BS_40_12_AC.pickle,85,pre expert,2.6666666666666665
279,BS_40,BS_40_12_AC.pickle,86,pre expert,
280,BS_40,BS_40_12_AC.pickle,90,pre expert,
281,BS_40,BS_40_12_AC.pickle,100,pre expert,4.150943396226414
282,BS_40,BS_40_12_AC.pickle,103,pre expert,0.7547169811320753
283,BS_40,BS_40_12_AC.pickle,110,pre expert,
284,BS_40,BS_40_12_AC.pickle,118,pre expert,2.1383647798742147
285,BS_40,BS_40_12_AC.pickle,119,pre expert,
286,BS_67,BS_67_1_AC.pickle,10,post late,1.9209039548022588
287,BS_67,BS_67_1_AC.pickle,14,post late,4.7047619047619165
288,BS_67,BS_67_1_AC.pickle,16,post late,4.957264957264958
289,BS_67,BS_67_1_AC.pickle,19,post late,17.858880778588805
290,BS_67,BS_67_1_AC.pickle,31,post late,10.419047619047602
291,BS_67,BS_67_1_AC.pickle,55,post late,14.684095860566448
292,BS_67,BS_67_1_AC.pickle,59,post late,7.999999999999997
293,BS_70,BS_70_8_AC.pickle,1,post late,3.039014373716636
294,BS_70,BS_70_8_AC.pickle,3,post late,1.9134396355353085
295,BS_70,BS_70_8_AC.pickle,18,post late,1.3689253935660464
296,BS_70,BS_70_8_AC.pickle,20,post late,3.737166324435318
297,BS_70,BS_70_8_AC.pickle,21,post late,13.699788583509507
298,BS_70,BS_70_8_AC.pickle,25,post late,0.7255304585900076
299,BS_70,BS_70_8_AC.pickle,28,post late,1.5958240119313933
300,BS_70,BS_70_8_AC.pickle,29,post late,1.4373716632443516
